#wave(A)    	flux(maggies)	flux(ABmag)
1.006947e+04	5.168079e-08	1.821668e+01
1.009480e+04	5.324115e-08	1.818438e+01
1.012013e+04	5.339913e-08	1.818116e+01
1.014547e+04	5.379971e-08	1.817305e+01
1.017080e+04	5.416350e-08	1.816573e+01
1.019613e+04	5.428960e-08	1.816321e+01
1.022146e+04	5.465104e-08	1.815600e+01
1.024679e+04	5.419908e-08	1.816502e+01
1.027213e+04	5.476257e-08	1.815379e+01
1.029746e+04	5.578291e-08	1.813375e+01
1.032279e+04	5.616158e-08	1.812640e+01
1.034812e+04	5.661013e-08	1.811776e+01
1.037345e+04	5.551602e-08	1.813895e+01
1.039879e+04	5.563446e-08	1.813664e+01
1.042412e+04	5.618319e-08	1.812598e+01
1.044945e+04	5.670319e-08	1.811598e+01
1.047478e+04	5.743873e-08	1.810199e+01
1.050011e+04	5.718097e-08	1.810687e+01
1.052545e+04	5.598500e-08	1.812982e+01
1.055078e+04	5.616808e-08	1.812628e+01
1.057611e+04	5.653215e-08	1.811926e+01
1.060144e+04	5.708742e-08	1.810865e+01
1.062677e+04	5.606101e-08	1.812835e+01
1.065211e+04	5.751423e-08	1.810056e+01
1.067744e+04	5.633154e-08	1.812312e+01
1.070277e+04	5.634834e-08	1.812280e+01
1.072810e+04	5.611912e-08	1.812722e+01
1.075343e+04	5.712618e-08	1.810791e+01
1.077877e+04	5.460664e-08	1.815689e+01
1.080410e+04	5.761674e-08	1.809863e+01
1.082943e+04	5.270383e-08	1.819539e+01
1.085476e+04	5.955439e-08	1.806272e+01
1.088009e+04	5.798163e-08	1.809177e+01
1.090543e+04	5.825722e-08	1.808663e+01
1.093076e+04	6.084050e-08	1.803952e+01
1.095609e+04	6.039564e-08	1.804749e+01
1.098142e+04	5.407879e-08	1.816743e+01
1.100675e+04	5.982239e-08	1.805784e+01
1.103209e+04	6.200607e-08	1.801891e+01
1.105742e+04	6.201841e-08	1.801870e+01
1.108275e+04	5.909590e-08	1.807111e+01
1.110808e+04	6.256023e-08	1.800925e+01
1.113341e+04	6.378514e-08	1.798820e+01
1.115875e+04	6.324637e-08	1.799741e+01
1.118408e+04	6.386087e-08	1.798691e+01
1.120941e+04	6.311736e-08	1.799963e+01
1.123474e+04	5.973290e-08	1.805947e+01
1.126007e+04	6.361701e-08	1.799107e+01
1.128541e+04	6.507186e-08	1.796652e+01
1.131074e+04	6.438925e-08	1.797797e+01
1.133607e+04	6.480774e-08	1.797093e+01
1.136140e+04	6.512813e-08	1.796558e+01
1.138673e+04	6.514998e-08	1.796521e+01
1.141207e+04	6.121316e-08	1.803289e+01
1.143740e+04	6.429802e-08	1.797951e+01
1.146273e+04	6.752154e-08	1.792639e+01
1.148806e+04	6.732818e-08	1.792951e+01
1.151339e+04	6.611161e-08	1.794931e+01
1.153873e+04	6.717731e-08	1.793194e+01
1.156406e+04	6.867333e-08	1.790803e+01
1.158939e+04	6.858028e-08	1.790950e+01
1.161472e+04	6.845744e-08	1.791145e+01
1.164005e+04	6.875209e-08	1.790679e+01
1.166539e+04	6.637244e-08	1.794503e+01
1.169072e+04	6.313108e-08	1.799939e+01
1.171605e+04	6.564391e-08	1.795701e+01
1.174138e+04	6.710526e-08	1.793311e+01
1.176671e+04	6.764549e-08	1.792440e+01
1.179205e+04	6.826276e-08	1.791454e+01
1.181738e+04	6.814339e-08	1.791644e+01
1.184271e+04	6.825200e-08	1.791471e+01
1.186804e+04	6.772712e-08	1.792309e+01
1.189337e+04	6.837674e-08	1.791273e+01
1.191871e+04	6.691214e-08	1.793624e+01
1.194404e+04	6.905118e-08	1.790207e+01
1.196937e+04	6.830332e-08	1.791390e+01
1.199470e+04	6.958732e-08	1.789367e+01
1.202003e+04	7.005700e-08	1.788637e+01
1.204537e+04	6.959516e-08	1.789355e+01
1.207070e+04	6.908623e-08	1.790152e+01
1.209603e+04	6.549619e-08	1.795946e+01
1.212136e+04	6.901087e-08	1.790271e+01
1.214669e+04	7.089053e-08	1.787353e+01
1.217203e+04	7.042163e-08	1.788073e+01
1.219736e+04	7.063077e-08	1.787752e+01
1.222269e+04	7.038654e-08	1.788128e+01
1.224802e+04	7.029607e-08	1.788267e+01
1.227335e+04	7.133103e-08	1.786680e+01
1.229869e+04	7.138489e-08	1.786598e+01
1.232402e+04	7.127113e-08	1.786772e+01
1.234935e+04	7.096521e-08	1.787239e+01
1.237468e+04	7.149551e-08	1.786430e+01
1.240001e+04	7.098405e-08	1.787210e+01
1.242535e+04	7.261325e-08	1.784746e+01
1.245068e+04	7.236773e-08	1.785114e+01
1.247601e+04	7.296898e-08	1.784215e+01
1.250134e+04	7.292678e-08	1.784278e+01
1.252667e+04	7.316473e-08	1.783925e+01
1.255201e+04	7.300523e-08	1.784162e+01
1.257734e+04	7.356523e-08	1.783332e+01
1.260267e+04	7.394191e-08	1.782777e+01
1.262800e+04	7.441768e-08	1.782081e+01
1.265333e+04	7.457663e-08	1.781849e+01
1.269766e+04	7.352303e-08	1.783394e+01
1.276099e+04	7.297057e-08	1.784213e+01
1.282432e+04	7.559822e-08	1.780372e+01
1.288765e+04	7.564763e-08	1.780301e+01
1.295098e+04	7.665420e-08	1.778866e+01
1.301431e+04	7.742229e-08	1.777783e+01
1.307764e+04	7.721824e-08	1.778070e+01
1.314098e+04	7.777067e-08	1.777296e+01
1.320431e+04	7.846170e-08	1.776336e+01
1.326764e+04	7.781051e-08	1.777240e+01
1.333097e+04	7.789900e-08	1.777117e+01
1.339430e+04	7.758537e-08	1.777555e+01
1.345762e+04	7.821714e-08	1.776675e+01
1.352095e+04	7.770812e-08	1.777383e+01
1.358428e+04	7.847674e-08	1.776315e+01
1.364761e+04	7.891207e-08	1.775714e+01
1.371094e+04	7.879183e-08	1.775880e+01
1.377427e+04	7.870732e-08	1.775996e+01
1.383760e+04	7.664506e-08	1.778879e+01
1.390093e+04	7.718140e-08	1.778122e+01
1.396426e+04	7.821088e-08	1.776683e+01
1.402759e+04	7.811521e-08	1.776816e+01
1.409092e+04	7.839223e-08	1.776432e+01
1.415425e+04	7.866451e-08	1.776055e+01
1.421758e+04	7.947474e-08	1.774943e+01
1.428091e+04	7.891144e-08	1.775715e+01
1.434424e+04	7.925058e-08	1.775249e+01
1.440757e+04	7.947479e-08	1.774943e+01
1.447090e+04	7.948626e-08	1.774927e+01
1.453423e+04	8.124099e-08	1.772556e+01
1.459756e+04	8.153245e-08	1.772167e+01
1.466089e+04	8.145725e-08	1.772268e+01
1.472422e+04	8.111573e-08	1.772724e+01
1.478756e+04	8.152180e-08	1.772182e+01
1.485089e+04	8.284843e-08	1.770429e+01
1.491422e+04	8.161891e-08	1.772052e+01
1.497755e+04	8.226219e-08	1.771200e+01
1.504088e+04	8.215764e-08	1.771338e+01
1.510420e+04	8.408848e-08	1.768816e+01
1.516753e+04	8.215810e-08	1.771337e+01
1.523086e+04	8.409755e-08	1.768804e+01
1.529419e+04	8.409286e-08	1.768810e+01
1.535752e+04	8.490565e-08	1.767766e+01
1.542085e+04	8.601204e-08	1.766360e+01
1.548418e+04	8.609357e-08	1.766257e+01
1.554751e+04	8.615264e-08	1.766183e+01
1.561084e+04	8.653441e-08	1.765703e+01
1.567417e+04	8.710809e-08	1.764985e+01
1.573750e+04	8.688108e-08	1.765269e+01
1.580083e+04	8.764476e-08	1.764319e+01
1.586416e+04	8.744047e-08	1.764572e+01
1.592749e+04	8.811088e-08	1.763743e+01
1.599082e+04	8.853406e-08	1.763222e+01
1.605415e+04	8.817782e-08	1.763660e+01
1.611748e+04	8.926611e-08	1.762328e+01
1.618081e+04	8.969532e-08	1.761808e+01
1.624414e+04	8.596189e-08	1.766424e+01
1.630747e+04	8.934274e-08	1.762235e+01
1.637080e+04	8.935882e-08	1.762216e+01
1.643413e+04	9.057090e-08	1.760753e+01
1.649747e+04	9.041595e-08	1.760939e+01
1.656079e+04	9.118484e-08	1.760019e+01
1.662412e+04	9.009477e-08	1.761325e+01
1.668745e+04	9.082964e-08	1.760443e+01
1.675078e+04	9.141230e-08	1.759749e+01
1.681411e+04	9.042572e-08	1.760927e+01
1.687744e+04	8.929514e-08	1.762293e+01
1.694077e+04	8.710826e-08	1.764985e+01
1.700410e+04	8.757881e-08	1.764400e+01
1.706743e+04	8.818689e-08	1.763649e+01
1.713076e+04	8.821208e-08	1.763618e+01
1.719409e+04	8.756778e-08	1.764414e+01
1.725742e+04	8.792966e-08	1.763966e+01
1.732076e+04	8.839414e-08	1.763394e+01
1.738408e+04	8.875757e-08	1.762949e+01
1.744742e+04	8.893440e-08	1.762733e+01
1.751074e+04	8.937160e-08	1.762200e+01
1.757408e+04	8.926356e-08	1.762331e+01
1.763740e+04	8.918214e-08	1.762431e+01
1.770074e+04	8.932812e-08	1.762253e+01
1.776406e+04	8.849527e-08	1.763270e+01
1.782740e+04	8.882291e-08	1.762869e+01
1.789072e+04	8.798008e-08	1.763904e+01
1.795406e+04	8.863522e-08	1.763098e+01
1.801738e+04	8.832646e-08	1.763477e+01
1.808072e+04	8.768451e-08	1.764269e+01
1.814404e+04	8.966247e-08	1.761847e+01
1.820738e+04	9.076414e-08	1.760521e+01
1.827070e+04	8.933815e-08	1.762241e+01
1.833403e+04	9.110571e-08	1.760114e+01
1.839736e+04	9.075789e-08	1.760529e+01
1.845436e+04	9.153132e-08	1.759608e+01
1.851769e+04	9.025992e-08	1.761126e+01
1.858735e+04	9.140169e-08	1.759761e+01
1.865068e+04	9.262779e-08	1.758315e+01
1.871401e+04	9.280458e-08	1.758108e+01
1.877734e+04	9.359386e-08	1.757188e+01
1.884067e+04	9.327907e-08	1.757554e+01
1.890401e+04	9.584337e-08	1.754609e+01
1.896733e+04	9.594001e-08	1.754500e+01
1.903067e+04	9.438082e-08	1.756279e+01
1.909399e+04	9.510422e-08	1.755450e+01
1.915733e+04	9.668380e-08	1.753662e+01
1.922065e+04	9.766822e-08	1.752562e+01
1.928399e+04	9.885167e-08	1.751254e+01
1.934731e+04	9.892474e-08	1.751174e+01
1.941065e+04	9.983480e-08	1.750180e+01
1.947397e+04	1.007404e-07	1.749199e+01
1.953731e+04	1.002419e-07	1.749738e+01
1.960063e+04	1.031805e-07	1.746601e+01
1.966397e+04	1.034808e-07	1.746285e+01
1.972729e+04	9.932238e-08	1.750738e+01
1.979062e+04	1.034320e-07	1.746336e+01
1.985395e+04	1.036358e-07	1.746123e+01
1.991728e+04	1.040136e-07	1.745728e+01
1.998061e+04	9.972418e-08	1.750300e+01
2.004394e+04	1.028732e-07	1.746924e+01
2.010727e+04	1.022744e-07	1.747558e+01
2.017060e+04	1.054632e-07	1.744225e+01
2.023393e+04	1.050819e-07	1.744618e+01
2.032893e+04	1.066206e-07	1.743040e+01
2.045559e+04	1.083101e-07	1.741333e+01
2.058225e+04	1.074440e-07	1.742204e+01
2.070891e+04	1.103621e-07	1.739295e+01
2.083557e+04	1.073671e-07	1.742282e+01
2.096223e+04	1.121520e-07	1.737548e+01
2.108889e+04	1.103982e-07	1.739259e+01
2.121555e+04	1.105257e-07	1.739134e+01
2.134221e+04	1.090576e-07	1.740586e+01
2.146887e+04	1.122579e-07	1.737446e+01
2.159553e+04	1.109861e-07	1.738683e+01
2.172219e+04	1.107951e-07	1.738870e+01
2.184885e+04	1.090647e-07	1.740579e+01
2.197551e+04	1.061925e-07	1.743477e+01
2.210217e+04	1.074413e-07	1.742207e+01
2.222883e+04	1.050931e-07	1.744606e+01
2.235549e+04	1.062720e-07	1.743395e+01
2.248215e+04	1.023730e-07	1.747454e+01
2.260881e+04	1.017874e-07	1.748076e+01
2.273547e+04	1.030750e-07	1.746712e+01
2.286213e+04	1.014985e-07	1.748385e+01
2.298879e+04	1.006946e-07	1.749248e+01
2.311545e+04	1.009076e-07	1.749019e+01
2.324211e+04	1.007943e-07	1.749141e+01
2.336877e+04	1.000823e-07	1.749911e+01
2.349543e+04	1.004049e-07	1.749561e+01
2.362209e+04	9.923726e-08	1.750831e+01
2.374875e+04	9.743965e-08	1.752816e+01
2.387541e+04	9.896588e-08	1.751129e+01
2.400207e+04	9.692528e-08	1.753391e+01
2.412873e+04	9.872170e-08	1.751397e+01
2.425539e+04	9.820125e-08	1.751971e+01
2.438205e+04	9.797182e-08	1.752225e+01
2.450871e+04	9.664839e-08	1.753701e+01
2.463537e+04	9.494848e-08	1.755628e+01
2.476203e+04	9.498334e-08	1.755588e+01
2.488869e+04	9.438305e-08	1.756277e+01
2.501535e+04	9.291189e-08	1.757982e+01
2.514201e+04	9.379447e-08	1.756956e+01
2.526867e+04	9.390711e-08	1.756825e+01
2.539533e+04	9.415178e-08	1.756543e+01
2.552199e+04	9.423471e-08	1.756447e+01
2.564865e+04	9.362130e-08	1.757156e+01
2.577531e+04	9.357098e-08	1.757215e+01
2.590197e+04	9.412797e-08	1.756570e+01
2.602863e+04	9.391719e-08	1.756814e+01
2.615529e+04	9.445176e-08	1.756197e+01
2.628195e+04	9.489370e-08	1.755691e+01
2.640861e+04	9.538503e-08	1.755130e+01
2.653527e+04	9.507130e-08	1.755488e+01
2.666193e+04	9.627400e-08	1.754123e+01
2.678859e+04	9.605565e-08	1.754369e+01
2.691525e+04	9.639512e-08	1.753986e+01
2.704191e+04	9.646146e-08	1.753912e+01
2.716857e+04	9.656791e-08	1.753792e+01
2.729523e+04	9.593512e-08	1.754506e+01
2.742189e+04	9.512253e-08	1.755429e+01
2.754855e+04	9.506919e-08	1.755490e+01
2.767521e+04	9.482807e-08	1.755766e+01
2.780187e+04	9.520263e-08	1.755338e+01
2.792853e+04	9.357370e-08	1.757212e+01
2.805519e+04	9.502813e-08	1.755537e+01
2.818185e+04	9.404975e-08	1.756661e+01
2.830851e+04	9.324785e-08	1.757590e+01
2.843517e+04	9.317372e-08	1.757677e+01
2.856183e+04	9.295185e-08	1.757935e+01
2.868849e+04	9.144040e-08	1.759715e+01
2.881515e+04	9.279136e-08	1.758123e+01
2.894181e+04	9.187967e-08	1.759195e+01
2.906847e+04	7.894293e-08	1.775672e+01
2.919513e+04	8.509834e-08	1.767520e+01
2.932179e+04	8.540248e-08	1.767132e+01
2.944845e+04	7.636198e-08	1.779281e+01
2.957511e+04	8.157401e-08	1.772112e+01
2.970177e+04	7.895324e-08	1.775658e+01
2.982843e+04	7.298368e-08	1.784194e+01
2.995509e+04	7.813130e-08	1.776794e+01
3.008175e+04	7.601185e-08	1.779780e+01
3.020841e+04	7.129464e-08	1.786736e+01
3.033507e+04	7.557266e-08	1.780409e+01
3.046173e+04	7.499597e-08	1.781241e+01
3.058839e+04	7.049038e-08	1.787968e+01
3.071505e+04	7.326705e-08	1.783773e+01
3.084171e+04	7.180436e-08	1.785962e+01
3.096837e+04	7.036580e-08	1.788160e+01
3.109503e+04	7.054452e-08	1.787884e+01
3.122169e+04	7.193227e-08	1.785769e+01
3.134835e+04	6.987852e-08	1.788914e+01
3.147501e+04	6.793115e-08	1.791983e+01
3.160167e+04	6.800290e-08	1.791868e+01
3.172833e+04	7.015973e-08	1.788478e+01
3.185499e+04	6.747389e-08	1.792716e+01
3.198165e+04	6.896513e-08	1.790343e+01
3.210831e+04	7.022952e-08	1.788370e+01
3.223497e+04	6.966167e-08	1.789252e+01
3.236163e+04	6.981472e-08	1.789013e+01
3.248829e+04	7.066984e-08	1.787691e+01
3.261495e+04	7.186372e-08	1.785873e+01
3.274161e+04	7.087203e-08	1.787381e+01
3.286827e+04	7.351542e-08	1.783405e+01
3.299493e+04	7.372851e-08	1.783091e+01
3.312159e+04	7.359709e-08	1.783285e+01
3.324825e+04	7.163600e-08	1.786217e+01
3.337491e+04	7.274260e-08	1.784553e+01
3.350157e+04	7.252730e-08	1.784875e+01
3.362823e+04	7.227220e-08	1.785257e+01
3.375489e+04	7.182622e-08	1.785929e+01
3.388155e+04	7.237056e-08	1.785110e+01
3.400821e+04	7.213917e-08	1.785457e+01
3.413487e+04	7.222361e-08	1.785330e+01
3.426153e+04	7.306800e-08	1.784068e+01
3.438819e+04	7.214256e-08	1.785452e+01
3.451485e+04	7.205034e-08	1.785591e+01
3.464151e+04	7.144468e-08	1.786508e+01
3.476817e+04	7.193612e-08	1.785763e+01
3.489483e+04	7.241627e-08	1.785041e+01
3.502149e+04	7.155864e-08	1.786334e+01
3.514815e+04	7.136962e-08	1.786622e+01
3.527481e+04	7.138953e-08	1.786591e+01
3.540147e+04	7.168833e-08	1.786138e+01
3.552813e+04	6.985685e-08	1.788948e+01
3.565479e+04	7.095213e-08	1.787259e+01
3.578145e+04	7.197296e-08	1.785708e+01
3.590811e+04	7.192629e-08	1.785778e+01
3.603477e+04	7.217548e-08	1.785403e+01
3.616143e+04	7.050914e-08	1.787939e+01
3.628809e+04	7.020441e-08	1.788409e+01
3.641475e+04	7.146274e-08	1.786480e+01
3.654141e+04	7.101132e-08	1.787168e+01
3.666807e+04	7.147733e-08	1.786458e+01
3.679473e+04	7.127044e-08	1.786773e+01
3.692139e+04	7.131942e-08	1.786698e+01
3.704805e+04	7.103026e-08	1.787139e+01
3.717471e+04	7.096643e-08	1.787237e+01
3.730137e+04	6.916457e-08	1.790029e+01
3.742803e+04	7.028670e-08	1.788282e+01
3.755469e+04	6.923989e-08	1.789911e+01
3.768135e+04	6.906885e-08	1.790179e+01
3.780801e+04	6.994453e-08	1.788812e+01
3.793467e+04	6.968249e-08	1.789219e+01
3.806133e+04	7.140757e-08	1.786564e+01
3.818799e+04	7.133416e-08	1.786676e+01
3.831465e+04	7.107991e-08	1.787063e+01
3.844131e+04	7.036395e-08	1.788162e+01
3.856797e+04	7.046010e-08	1.788014e+01
3.869463e+04	7.039753e-08	1.788111e+01
3.882129e+04	7.025374e-08	1.788333e+01
3.894795e+04	7.025796e-08	1.788326e+01
3.907461e+04	7.002982e-08	1.788679e+01
3.920127e+04	7.005590e-08	1.788639e+01
3.932793e+04	7.014216e-08	1.788505e+01
3.945459e+04	6.994458e-08	1.788811e+01
3.958125e+04	7.038958e-08	1.788123e+01
3.970791e+04	7.051930e-08	1.787923e+01
3.983457e+04	7.064058e-08	1.787736e+01
3.996123e+04	7.074100e-08	1.787582e+01
4.008789e+04	7.101327e-08	1.787165e+01
4.021455e+04	7.167397e-08	1.786160e+01
4.034121e+04	7.208246e-08	1.785543e+01
4.046787e+04	7.293144e-08	1.784271e+01
4.065786e+04	7.499030e-08	1.781249e+01
4.091118e+04	8.053719e-08	1.773501e+01
4.116450e+04	8.931609e-08	1.762268e+01
4.141782e+04	1.319842e-07	1.719869e+01
4.167114e+04	1.698347e-07	1.692493e+01
4.192446e+04	2.005564e-07	1.674441e+01
4.217778e+04	1.403510e-07	1.713196e+01
4.243110e+04	9.582496e-08	1.754630e+01
4.268442e+04	8.176836e-08	1.771854e+01
4.293774e+04	7.589985e-08	1.779940e+01
4.319106e+04	7.214572e-08	1.785447e+01
4.344438e+04	7.031150e-08	1.788243e+01
4.369770e+04	6.904893e-08	1.790211e+01
4.395102e+04	6.798127e-08	1.791903e+01
4.420434e+04	6.733384e-08	1.792942e+01
4.445766e+04	6.676807e-08	1.793858e+01
4.471098e+04	6.610165e-08	1.794947e+01
4.496430e+04	6.575072e-08	1.795525e+01
4.521762e+04	6.552162e-08	1.795904e+01
4.547094e+04	6.525665e-08	1.796344e+01
4.572426e+04	6.498026e-08	1.796805e+01
4.597758e+04	6.472047e-08	1.797240e+01
4.623090e+04	6.440329e-08	1.797773e+01
4.648422e+04	6.433200e-08	1.797893e+01
4.673754e+04	6.386425e-08	1.798686e+01
4.699086e+04	6.383444e-08	1.798736e+01
4.724418e+04	6.375321e-08	1.798874e+01
4.749750e+04	6.323129e-08	1.799767e+01
4.775082e+04	6.355817e-08	1.799207e+01
4.800414e+04	6.343632e-08	1.799416e+01
4.825746e+04	6.339227e-08	1.799491e+01
4.851078e+04	6.337922e-08	1.799513e+01
4.876410e+04	6.329383e-08	1.799660e+01
4.901742e+04	6.305162e-08	1.800076e+01
4.927074e+04	6.290279e-08	1.800333e+01
4.952406e+04	6.259641e-08	1.800863e+01
4.977738e+04	6.227661e-08	1.801419e+01
5.003070e+04	6.176511e-08	1.802314e+01
5.028402e+04	6.153879e-08	1.802713e+01
5.053734e+04	6.103311e-08	1.803609e+01
5.079066e+04	6.074890e-08	1.804115e+01
5.104398e+04	6.046391e-08	1.804626e+01
5.129730e+04	5.997111e-08	1.805514e+01
5.155062e+04	5.983332e-08	1.805764e+01
5.180394e+04	5.938792e-08	1.806575e+01
5.205726e+04	5.904573e-08	1.807203e+01
5.231058e+04	5.873392e-08	1.807778e+01
5.256390e+04	5.830282e-08	1.808578e+01
5.281722e+04	5.780390e-08	1.809511e+01
5.307054e+04	5.749571e-08	1.810091e+01
5.332386e+04	5.706554e-08	1.810907e+01
5.357718e+04	5.673623e-08	1.811535e+01
5.383050e+04	5.618240e-08	1.812600e+01
5.408382e+04	5.586968e-08	1.813206e+01
5.433714e+04	5.487203e-08	1.815162e+01
5.459046e+04	5.396017e-08	1.816982e+01
5.484378e+04	5.391275e-08	1.817077e+01
5.509710e+04	5.296190e-08	1.819009e+01
5.535042e+04	5.244014e-08	1.820084e+01
5.560374e+04	5.204239e-08	1.820911e+01
5.585706e+04	5.141195e-08	1.822234e+01
5.611038e+04	5.118786e-08	1.822708e+01
5.636370e+04	5.085826e-08	1.823410e+01
5.661702e+04	5.040709e-08	1.824377e+01
5.687034e+04	5.062803e-08	1.823902e+01
5.712366e+04	5.060619e-08	1.823949e+01
5.737698e+04	5.032466e-08	1.824555e+01
5.763030e+04	5.031697e-08	1.824571e+01
5.788362e+04	5.011269e-08	1.825013e+01
5.813694e+04	4.975318e-08	1.825795e+01
5.839026e+04	5.018662e-08	1.824853e+01
5.864358e+04	4.985629e-08	1.825570e+01
5.889690e+04	4.965497e-08	1.826009e+01
5.915022e+04	4.994189e-08	1.825384e+01
5.940354e+04	4.990011e-08	1.825475e+01
5.965686e+04	4.999361e-08	1.825271e+01
5.991018e+04	5.050528e-08	1.824166e+01
6.016350e+04	5.039887e-08	1.824395e+01
6.041682e+04	5.025679e-08	1.824701e+01
6.067014e+04	5.046580e-08	1.824251e+01
6.092346e+04	5.054930e-08	1.824071e+01
6.117678e+04	5.099165e-08	1.823125e+01
6.143010e+04	5.123813e-08	1.822602e+01
6.168342e+04	5.169540e-08	1.821637e+01
6.193674e+04	5.213665e-08	1.820714e+01
6.219006e+04	5.238584e-08	1.820197e+01
6.244338e+04	5.278404e-08	1.819374e+01
6.269670e+04	5.320668e-08	1.818508e+01
6.295002e+04	5.369080e-08	1.817525e+01
6.320334e+04	5.411093e-08	1.816679e+01
6.345666e+04	5.488397e-08	1.815139e+01
6.370998e+04	5.570398e-08	1.813528e+01
6.396330e+04	5.614277e-08	1.812677e+01
6.421662e+04	5.713476e-08	1.810775e+01
6.446994e+04	5.822959e-08	1.808714e+01
6.472326e+04	5.950222e-08	1.806367e+01
6.497658e+04	6.136740e-08	1.803016e+01
6.522990e+04	6.313779e-08	1.799928e+01
6.548322e+04	6.624413e-08	1.794713e+01
6.573654e+04	6.923177e-08	1.789924e+01
6.598986e+04	7.284029e-08	1.784407e+01
6.624318e+04	7.684758e-08	1.778592e+01
6.649650e+04	8.060448e-08	1.773410e+01
6.674982e+04	8.123652e-08	1.772562e+01
6.700314e+04	8.160630e-08	1.772069e+01
6.725646e+04	8.006742e-08	1.774136e+01
6.750978e+04	7.765280e-08	1.777461e+01
6.776310e+04	7.518730e-08	1.780964e+01
6.801642e+04	7.360413e-08	1.783274e+01
6.826974e+04	7.209586e-08	1.785522e+01
6.852306e+04	7.161027e-08	1.786256e+01
6.877638e+04	7.131042e-08	1.786712e+01
6.902970e+04	7.150476e-08	1.786416e+01
6.928302e+04	7.254570e-08	1.784847e+01
6.953634e+04	7.372965e-08	1.783089e+01
6.978966e+04	7.575682e-08	1.780145e+01
7.004298e+04	7.834385e-08	1.776499e+01
7.029630e+04	8.090755e-08	1.773003e+01
7.054962e+04	8.553632e-08	1.766962e+01
7.080294e+04	8.995712e-08	1.761491e+01
7.105626e+04	9.624699e-08	1.754153e+01
7.130958e+04	1.035201e-07	1.746244e+01
7.156290e+04	1.109278e-07	1.738740e+01
7.181622e+04	1.166795e-07	1.733251e+01
7.206954e+04	1.223530e-07	1.728096e+01
7.232286e+04	1.249574e-07	1.725809e+01
7.257618e+04	1.226422e-07	1.727840e+01
7.282950e+04	1.203439e-07	1.729894e+01
7.308282e+04	1.171995e-07	1.732769e+01
7.333614e+04	1.140099e-07	1.735764e+01
7.358946e+04	1.109865e-07	1.738682e+01
7.384278e+04	1.109265e-07	1.738741e+01
7.409610e+04	1.109335e-07	1.738734e+01
7.434942e+04	1.123625e-07	1.737345e+01
7.460274e+04	1.155753e-07	1.734284e+01
7.485606e+04	1.187765e-07	1.731317e+01
7.510938e+04	1.249514e-07	1.725815e+01
7.536270e+04	1.321724e-07	1.719715e+01
7.561602e+04	1.394634e-07	1.713885e+01
7.586934e+04	1.529228e-07	1.703882e+01
7.612266e+04	1.664095e-07	1.694705e+01
7.637598e+04	1.825930e-07	1.684629e+01
7.662930e+04	2.095918e-07	1.669656e+01
7.688262e+04	2.366164e-07	1.656489e+01
7.713594e+04	2.754551e-07	1.639987e+01
7.738926e+04	3.287282e-07	1.620791e+01
7.764258e+04	3.820403e-07	1.604473e+01
7.789590e+04	4.526412e-07	1.586061e+01
7.814922e+04	5.348477e-07	1.567942e+01
7.840254e+04	6.170035e-07	1.552428e+01
7.865586e+04	6.327227e-07	1.549697e+01
7.890918e+04	6.317556e-07	1.549863e+01
7.916250e+04	6.308495e-07	1.550019e+01
7.941582e+04	5.653536e-07	1.561920e+01
7.966914e+04	4.926010e-07	1.576876e+01
7.992246e+04	4.198466e-07	1.594227e+01
8.017578e+04	3.744605e-07	1.606648e+01
8.042910e+04	3.290166e-07	1.620696e+01
8.068242e+04	2.861717e-07	1.635843e+01
8.093574e+04	2.662278e-07	1.643687e+01
8.131572e+04	2.363644e-07	1.656604e+01
8.182236e+04	2.170616e-07	1.665854e+01
8.232900e+04	2.068379e-07	1.671092e+01
8.283564e+04	2.052947e-07	1.671906e+01
8.334228e+04	2.094631e-07	1.669723e+01
8.384892e+04	2.148633e-07	1.666959e+01
8.435556e+04	2.210718e-07	1.663867e+01
8.486220e+04	2.244529e-07	1.662219e+01
8.536884e+04	2.262214e-07	1.661367e+01
8.587548e+04	2.254112e-07	1.661756e+01
8.638212e+04	2.246332e-07	1.662132e+01
8.688876e+04	2.243523e-07	1.662267e+01
8.739540e+04	2.267901e-07	1.661094e+01
8.790204e+04	2.317889e-07	1.658727e+01
8.840868e+04	2.387443e-07	1.655517e+01
8.891532e+04	2.502699e-07	1.650398e+01
8.942196e+04	2.637792e-07	1.644690e+01
8.992860e+04	2.808753e-07	1.637872e+01
9.043524e+04	3.019118e-07	1.630030e+01
9.094188e+04	3.249948e-07	1.622031e+01
9.144852e+04	3.546465e-07	1.612551e+01
9.195516e+04	3.877094e-07	1.602873e+01
9.246180e+04	4.259846e-07	1.592652e+01
9.296844e+04	4.740589e-07	1.581042e+01
9.347508e+04	5.263584e-07	1.569680e+01
9.398172e+04	6.012646e-07	1.555234e+01
9.448836e+04	6.847237e-07	1.541121e+01
9.499500e+04	7.856878e-07	1.526188e+01
9.550164e+04	8.803351e-07	1.513838e+01
9.600828e+04	9.708045e-07	1.503217e+01
9.651492e+04	1.000946e-06	1.499897e+01
9.702156e+04	1.017114e-06	1.498158e+01
9.752820e+04	1.004561e-06	1.499506e+01
9.803484e+04	9.964595e-07	1.500385e+01
9.854148e+04	9.974443e-07	1.500278e+01
9.904812e+04	9.850034e-07	1.501641e+01
9.955476e+04	9.614523e-07	1.504268e+01
1.000614e+05	9.003736e-07	1.511394e+01
1.005680e+05	8.267369e-07	1.520658e+01
