31.785726548911494, 0.030260375783823148
42.169650342858205, 0.030260375783823148
42.169650342858205, 0.13696576321295095
55.94584749549541, 0.13696576321295095
55.94584749549541, 0.4144635464342019
74.2225232256238, 0.4144635464342019
76.15465036567643, 1.4223466835909482
101.0332412242177, 1.4223466835909482
101.0332412242177, 4.304074514033652
134.0392974461302, 4.304074514033652
134.0392974461302, 9.390259531572164
177.82794100389228, 9.390259531572164
177.82794100389228, 19.481279907144327
242.0630891951354, 19.97774420337596
242.0630891951354, 31.42445537533202
312.9937851989229, 31.42445537533202
312.9937851989229, 45.83552243217988
415.2441965111617, 45.83552243217988
415.2441965111617, 65.19400332206929
565.239030550568, 65.19400332206929
565.239030550568, 88.17697407028153
749.8942093324542, 88.17697407028153
749.8942093324542, 113.40829173872027
994.8734867841706, 113.40829173872027
994.8734867841706, 157.29731573008024
1621.1433851945528, 157.29731573008024
1663.3442562553448, 218.17139784533887
2509.3056901902837, 218.17139784533887
2509.3056901902837, 280.5998481663431
3985.1661115237207, 280.5998481663431
3985.1661115237207, 370.0888585366378
6329.06106199948, 370.0888585366378
6329.06106199948, 475.98758837788944
10051.529297784347, 488.11773815271755
10051.529297784347, 567.6731596130669
15963.38544287939, 582.139840294224
15963.38544287939, 677.0193677597416
25352.328710229704, 677.0193677597416
25352.328710229704, 807.4280359392382
40263.42490641537, 807.4280359392382
40263.42490641537, 962.956252459906
63944.5552999797, 987.4963956362295
63944.5552999797, 1177.7096981198792
101553.85842153375, 1177.7096981198792
104197.46251239527, 1369.6576321295095
219542.12177156023, 1440.3563292750607
219542.12177156023, 1899.7153179905652
462571.1804279781, 1899.7153179905652
462571.1804279781, 2443.3075785915535
999999.9999999979, 2505.573250213982
