18.059113544102186, 0.01696321617735586
23.350897174368843, 0.01696321617735586
23.9587571636881, 0.05263946605735437
31.785726548911494, 0.05263946605735437
31.785726548911494, 0.19977744203375938
42.169650342858205, 0.19977744203375938
42.169650342858205, 0.8598569967363381
55.94584749549541, 0.8598569967363381
55.94584749549541, 2.3527983094873997
74.2225232256238, 2.3527983094873997
74.2225232256238, 6.770193677597416
101.0332412242177, 6.770193677597416
101.0332412242177, 12.385004675206247
134.0392974461302, 12.700626269845253
134.0392974461302, 22.093386751530865
177.82794100389228, 22.093386751530865
177.82794100389228, 34.752304314023114
235.92168270199105, 34.752304314023114
235.92168270199105, 47.00360278907451
312.9937851989229, 48.2014507071916
312.9937851989229, 65.19400332206929
415.2441965111617, 65.19400332206929
415.2441965111617, 88.17697407028153
550.8982953978265, 88.17697407028153
550.8982953978265, 113.40829173872027
749.8942093324542, 113.40829173872027
749.8942093324542, 138.70001330456145
994.8734867841706, 138.70001330456145
994.8734867841706, 182.93427433528677
1580.0131965926637, 187.5962029250611
1580.0131965926637, 247.42445535888498
2445.641848213144, 241.27574272898352
2445.641848213144, 310.3153641797178
3985.1661115237207, 318.22349442689153
3985.1661115237207, 409.2812582263826
6329.06106199948, 409.2812582263826
6329.06106199948, 500.5570147559609
10051.529297784347, 500.5570147559609
10051.529297784347, 612.1886110964074
15558.376817493989, 612.1886110964074
15558.376817493989, 711.9656098863234
24709.112279855966, 730.1094642500046
24709.112279855966, 892.9346421914863
39241.897584845276, 870.7444407251193
39241.897584845276, 1038.468775134355
62322.21168523753, 1038.468775134355
62322.21168523753, 1270.0626269845266
98977.32547060934, 1270.0626269845266
98977.32547060934, 1477.0626183250977
213972.09696253398, 1477.0626183250977
213972.09696253398, 1997.774420337596
462571.1804279781, 1997.774420337596
462571.1804279781, 2569.4257109482537
999999.9999999979, 2569.4257109482537
