,optical_temp,optical_temp_err,infrared_temp,infrared_temp_err,optical_radius,optical_radius_err,infrared_radius,infrared_radius_err,optical_luminosity,optical_luminosity_err,infrared_luminosity,infrared_luminosity_err,total_luminosity,total_luminosity_err
58710.0,13577.948542710392,399.326873365775,1424.96767385238,176.40777552191807,6499705926792575.0,259226020661539.7,2.6423609788064582e+17,5.741205545232914e+16,1.0231649402291326e+45,1.2040894765789107e+44,2.0512847163747617e+44,1.034076858536581e+44,1.2282934118666088e+45,1.5871819104844155e+44
59068.0,12645.603155251772,488.920190982275,1750.1940225336916,53.77440486387223,3823762811132990.0,266276742012134.1,2.7382007904731626e+17,2.008930021243098e+16,2.6641684771594055e+44,4.128311344617141e+43,5.012991505142352e+44,6.184522369914719e+43,7.677159982301757e+44,7.435810077057521e+43
59245.5,13831.89707081775,1054.1326856896267,2387.434936524664,64.79666798132091,2430354235955294.0,250533541567466.56,9.111867869512651e+16,5757317782533411.0,1.5405924038365778e+44,4.707758799658874e+43,1.922040819737777e+44,2.092257808426647e+43,3.4626332235743547e+44,5.151750736661066e+43
