,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
246,6.566503319664183,0.1823087786268248,968.5399942121538,29.42492436579204,4126.046392484288,623.7603149414062,1.0012204092157404,ztf_20190629423831_000543_zr_c14_o.fits,1.0,ZTF_r,58663.42383099999,14,3,6.2,10.0,1.0,25.92642,2.2084e-06,0.019181,0.077136,6.581e-06,-3.65e-06,25.968000000000004,25.969215,0.023088,0.508,0.555,0.166604,4,55,2.253,20.55,1,2,543,-0.733664,-0.139008,1705.8081850709586,1248.9539342547782,False,23472967637.513515,47744.28770405863,4.126193198785286e-08,1.2535664380465295e-09,,18.4611261028061,0.03298542751845658
247,4.431045346836963,0.12621228381687838,1062.614394778856,16.82801011006182,3634.444983404107,623.931884765625,1.0014958021920144,ztf_20190701420926_000543_zr_c14_o.fits,9.0,ZTF_r,58665.420925900005,14,3,6.2,10.0,1.0,26.172035,1.3872999999999998e-06,0.015097,0.075909,4.1276999999999995e-06,-2.29e-06,26.214001,26.214205,0.019653999999999998,0.51,0.556,0.16578299999999999,4,55,1.7080000000000002,21.43,1,2,543,-16.619,-0.0255806,1688.0915164487815,1233.8387034613793,False,29431608644.66465,37606.25324439569,3.610452991571313e-08,5.717665781712951e-10,,18.60609576296604,0.01719417690911605
248,4.425011005608923,0.12101800892549372,1211.2515793363264,19.021217193538398,3632.8144762276734,625.051025390625,1.003292175586878,ztf_20190701460764_000543_zg_c14_o.fits,8.0,ZTF_g,58665.4607639,14,3,6.2,10.0,1.0,26.289595000000002,2.4864e-06,0.02028,-0.10169600000000001,7.413300000000001e-06,-4.11e-06,26.236,26.233168,0.026382,0.509,0.555,0.165928,4,55,2.822,21.34,1,1,543,-7.0796,-0.0241551,1696.2611958059092,1239.0877394430265,False,32797293022.874283,75107.7370494806,3.6931449753842365e-08,5.799630287330298e-10,,18.58150910917368,0.01705015269949203
249,4.799848404141736,0.13305686837429542,301.89633962186133,16.080844661412677,3734.458120455717,624.021240234375,1.0016392299107142,ztf_20190702441898_000543_zi_c14_o.fits,2.0,ZTF_i,58666.4418981,14,3,6.2,10.0,1.0,25.477664,1.1938e-06,0.017115000000000002,0.198409,2.05356e-05,-4.64e-06,25.521,25.522501000000002,0.023896,0.2,0.226,0.084053,4,55,1.568,20.81,1,3,543,-19.8905,-0.00180221,1714.0117564593686,1234.8957561024354,False,15526215150.776985,17071.546077001887,1.9444297060816745e-08,1.0357221324499013e-09,,19.278019381500425,0.05783294781770413
250,4.765855691400921,0.13100294089393466,1078.236566694473,18.29438412906384,3725.3817441240276,623.8528442382812,1.0013689313616072,ztf_20190704356215_000543_zr_c14_o.fits,24.0,ZTF_r,58668.35625,14,3,6.2,10.0,1.0,26.170977,1.018e-06,0.013344,0.075133,3.0198000000000003e-06,-1.68e-06,26.212,26.212735000000002,0.018369,0.509,0.556,0.168011,4,55,1.82,21.46,1,2,543,-35.4673,0.0338189,1695.0586231874177,1389.9472325139984,False,29402942864.57074,27568.571173143337,3.667104247560542e-08,6.2219568433204e-10,,18.589191859611198,0.01842163012881197
251,3.669944648624503,0.10057207623063424,1074.68872217253,16.514922621486374,3398.9122805555658,624.019775390625,1.0016368786366372,ztf_20190704443183_000543_zg_c14_o.fits,25.0,ZTF_g,58668.44324069999,14,3,6.2,10.0,1.0,26.240142,2.1306999999999998e-06,0.019313999999999998,-0.037063,6.3336e-06,-3.52e-06,26.221999999999998,26.219572999999997,0.020299,0.507,0.555,0.168559,4,55,2.27,21.56,1,1,543,-34.365,0.0376934,1708.3220677909296,1409.1709645955677,False,31336955436.32137,61497.12117506874,3.4294611815636145e-08,5.270110808853381e-10,,18.661935271507925,0.016684691283341553
252,4.886650472435046,0.13638492334076194,280.8797404268188,15.866129883949485,3756.964515739001,624.1514892578125,1.001848297364065,ztf_20190706398958_000543_zi_c14_o.fits,16.0,ZTF_i,58670.39895830001,14,3,6.2,10.0,1.0,25.47915,1.7369e-06,0.020723,0.197944,2.98807e-05,-6.76e-06,25.523001,25.523951,0.026452999999999997,0.2,0.226,0.083063,4,55,1.357,20.91,1,3,543,-37.7112,0.17397200000000002,1703.6350226104998,1409.8044347950704,False,15547479755.945814,24871.98775334022,1.8065933825667282e-08,1.0204952918008785e-09,,19.35784896223234,0.06133027474722862
253,5.8850949238638925,0.160306787120896,6.926061039969932,21.54992704360748,3989.2172386125226,623.8945922851562,1.001435942672803,ztf_20190707445486_000543_zg_c14_o.fits,9.0,ZTF_g,58671.4454861,14,3,6.2,10.0,1.0,22.193219,0.0010641566000000001,0.090589,0.033803,0.0035725746,-0.00190919,22.221001,22.211282999999998,0.090667,0.505,0.534,0.110832,4,55,1.808,17.56,1,1,543,-43.4762,0.27718400000000004,1703.9279746721518,1404.9688956522996,False,753854618.6960603,738871.3431589097,9.187528826114929e-09,2.8586318340906486e-08,17.56,99.0,99.0
254,4.0128085558000555,0.11582937113744307,980.3608874423976,14.935724898102643,3510.477501353974,623.919921875,1.0014766001203852,ztf_20190710427975_000543_zg_c14_o.fits,22.0,ZTF_g,58674.428009300005,14,3,6.2,10.0,1.0,26.237428,1.6997999999999998e-06,0.017263,-0.0512,5.0507e-06,-2.8e-06,26.211,26.209011,0.019305000000000003,0.507,0.555,0.16879,4,55,1.683,21.83,1,1,543,-25.4712,0.6098319999999999,1704.3815034517565,1392.5294723350628,False,31258720697.6143,48937.82965784161,3.136279622336623e-08,4.77809860532892e-10,,18.758963059305664,0.01654111007437819
255,6.334194147368346,0.18122224451503569,262.0228438543777,20.536082301586653,4081.077554650139,623.863037109375,1.0013852923103932,ztf_20190712443403_000543_zi_c14_o.fits,8.0,ZTF_i,58676.4434028,14,3,6.2,10.0,1.0,25.438898000000002,1.4054e-06,0.019058000000000002,0.195872,2.40043e-05,-5.44e-06,25.482,25.483268,0.025315,0.2,0.22699999999999998,0.085066,4,55,1.58,20.49,1,3,543,-14.8137,0.805959,1713.6247213596537,1376.0819560900175,False,14981634583.383257,19392.54595288854,1.7489603180216257e-08,1.370750447161811e-09,,19.393050110179445,0.08509474873938054
