,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
596,6.297035307245536,0.18001359299475156,40.34219742462686,24.337970164955696,4073.809612460586,623.9435424804688,1.0015145144148776,ztf_20180916206088_000634_zg_c10_o.fits,12.0,ZTF_g,58377.2060995,10,3,6.2,10.0,1.0,26.171419,2.9443e-06,0.028657,-0.049270999999999995,6.718e-06,-4.07e-06,26.146,26.141556,0.031518,0.512,0.606,0.266286,4,39,1.92,21.09,1,1,634,12.9713,0.427069,1805.969486023997,757.136108313168,False,29414915152.484962,79767.38208039664,1.3714878052680278e-09,8.27402358260602e-10,21.09,99.0,99.0
597,6.8671329637731615,0.19211722489188346,40.322191028913814,26.554235801260763,4182.0819610443705,623.876953125,1.0014076294141252,ztf_20180916207002_000634_zg_c10_o.fits,12.0,ZTF_g,58377.207013900006,10,3,6.2,10.0,1.0,26.160317000000003,2.423e-06,0.026135000000000002,-0.044018,5.4815e-06,-3.33e-06,26.136999,26.13355,0.028687999999999998,0.512,0.608,0.26876700000000003,4,39,1.855,21.11,1,1,634,12.748,0.42718999999999996,1806.2012657421774,756.8341933912378,False,29115670777.84673,64976.43717281999,1.3848965162634619e-09,9.120255550360729e-10,21.11,99.0,99.0
598,6.673393376039502,0.1906889347535762,19.2871347784867,25.173171315229112,4146.510187365703,624.073486328125,1.0017230920194622,ztf_20180916212882_000634_zg_c10_o.fits,12.0,ZTF_g,58377.21289349999,10,3,6.2,10.0,1.0,26.152620000000002,2.5826e-06,0.026822000000000002,-0.046964,5.8722e-06,-3.57e-06,26.129,26.124109,0.029606,0.512,0.607,0.266885,4,39,1.732,21.16,1,1,634,11.3003,0.427734,1806.0717345175697,756.4098773849762,False,28909993897.69269,68767.11848879892,6.671442009548818e-10,8.707428788935161e-10,21.16,99.0,99.0
599,6.7833536625177775,0.18946034742334053,-15.56524987105973,28.097599457180337,4166.745976286569,623.8859252929688,1.0014220309678472,ztf_20180916244479_000634_zg_c10_o.fits,13.0,ZTF_g,58377.244490699995,10,3,6.2,10.0,1.0,26.069884,3.3106e-06,0.03017,-0.026994,7.6916e-06,-4.62e-06,26.055999999999997,26.053660999999998,0.030994,0.509,0.601,0.263069,4,39,2.069,20.88,1,1,634,3.20324,0.43081499999999995,1806.3312544197079,735.4283119904269,False,26788820979.041794,81683.81080464447,-5.810352715125905e-10,1.0488553967792218e-09,20.88,99.0,99.0
600,11.646480186985006,0.32540883247604235,-24.345525170618075,36.89490582391309,4842.365661338466,623.7264404296875,1.0011660360027086,ztf_20180917115394_000634_zr_c10_o.fits,17.0,ZTF_r,58378.115486099996,10,3,6.2,10.0,1.0,26.28612,2.6357e-06,0.026877999999999996,0.101126,5.9399000000000005e-06,-3.63e-06,26.344,26.347849,0.038075,0.515,0.61,0.266687,4,39,1.44,20.81,1,2,634,33.9041,0.5159779999999999,1799.610344901783,802.9588705508786,False,32692490032.58546,79363.28880004617,-7.446824988354284e-10,1.1285437660816388e-09,20.81,99.0,99.0
601,6.956818519838255,0.19804573243042728,-13.032591671417027,24.22797830035973,4198.399398237148,623.9502563476562,1.0015252910877308,ztf_20180917144688_000634_zr_c10_o.fits,18.0,ZTF_r,58378.1447106,10,3,6.2,10.0,1.0,26.2739,1.5521000000000001e-06,0.02076,0.09704299999999999,3.4922e-06,-2.13e-06,26.326999999999998,26.333175,0.033207,0.515,0.611,0.26708200000000004,4,39,1.643,21.33,1,2,634,30.5869,0.5187229999999999,1805.9399133475927,785.5249903194076,False,32326597810.002403,46212.065362674424,-4.0315382855985296e-10,7.49475043515725e-10,21.33,99.0,99.0
602,6.534738709913462,0.18688323944056465,28.17558465704277,24.425083354924336,4120.054407773155,623.8751220703125,1.0014046903215288,ztf_20180917149641_000634_zg_c10_o.fits,20.0,ZTF_g,58378.1496528,10,3,6.2,10.0,1.0,26.258253999999997,2.2736e-06,0.025148,-0.055267,5.1684e-06,-3.14e-06,26.228001000000003,26.224690000000002,0.029148,0.513,0.607,0.266644,4,39,1.857,21.34,1,1,634,29.8863,0.519211,1804.9601546549334,786.5618304493075,False,31864095864.732803,66725.42376368064,8.842424017506023e-10,7.665393507063006e-10,21.34,99.0,99.0
603,6.5113215857654385,0.18124486929858385,37.19784004755316,24.606397121410662,4115.545735760188,623.848388671875,1.0013617795696228,ztf_20180917171794_000634_zg_c10_o.fits,23.0,ZTF_g,58378.17179400001,10,3,6.2,10.0,1.0,26.250589,2.4572e-06,0.026195999999999997,-0.06681000000000001,5.5759e-06,-3.39e-06,26.215,26.209982,0.031691000000000004,0.513,0.608,0.266952,4,39,1.861,21.22,1,1,634,26.3144,0.521406,1804.4969870581353,774.4081691456599,False,31639936265.69875,71606.39117620145,1.1756610296298163e-09,7.777005906371174e-10,21.22,99.0,99.0
604,6.709625288710901,0.19103892350261348,-19.488593471767015,24.83063634568192,4153.064323952221,623.837646484375,1.0013445368930578,ztf_20180917208044_000634_zg_c10_o.fits,29.0,ZTF_g,58378.208044000006,10,3,6.2,10.0,1.0,26.202347,2.6155e-06,0.026996,-0.059717,5.9065e-06,-3.6000000000000003e-06,26.171,26.16597,0.031379000000000004,0.513,0.609,0.267838,4,39,1.838,21.13,1,1,634,19.184,0.524881,1806.2251661043201,754.1677198220958,False,30264869109.389076,72906.9960168098,-6.439345037749086e-10,8.204442006994535e-10,21.13,99.0,99.0
605,8.12742569090165,0.2270220353497846,12.457516183606911,29.295281870531664,4392.708003861535,623.8544311523438,1.0013714785751906,ztf_20180917213090_000634_zr_c10_o.fits,29.0,ZTF_r,58378.2130903,10,3,6.2,10.0,1.0,26.247284000000004,1.2732e-06,0.018893,0.09317,2.8365e-06,-1.74e-06,26.298000000000002,26.304423999999997,0.031439,0.515,0.613,0.26970700000000003,4,39,1.8769999999999998,21.03,1,2,634,18.0876,0.525369,1806.4800891683785,755.7711585564937,False,31543770186.10147,36990.134458941815,3.9492794013240145e-10,9.287184663627534e-10,21.03,99.0,99.0
606,5.983976832090937,0.1669693903063744,8.843176315872169,19.880563056364373,4010.1163043851093,623.9844970703125,1.0015802521192818,ztf_20180918144606_000634_zi_c10_o.fits,20.0,ZTF_i,58379.1446181,10,3,6.2,10.0,1.0,25.70403,5.961e-07,0.018716999999999998,0.19296300000000002,4.9136e-06,-1.39e-06,25.749001,25.758647,0.043414999999999995,0.207,0.28300000000000003,0.203007,4,39,1.6230000000000002,20.91,1,3,634,33.5848,0.613731,1803.1686572786994,778.0621879993814,False,19125464867.264816,10500.42317591896,4.623770651979376e-10,1.0394812985901627e-09,20.91,99.0,99.0
607,9.34276106968646,0.10848331152985652,13.751305455992634,31.596231949721986,4566.9859715741195,625.0606689453125,1.0033076548078852,ztf_20180919116736_000634_zg_c10_o.fits,3.0,ZTF_g,58380.1167361,10,3,6.2,10.0,1.0,26.310768,2.7851e-06,0.027638999999999997,-0.085765,6.4575e-06,-3.89e-06,26.266001,26.259165999999997,0.035689,0.505,0.602,0.263257,4,39,1.807,21.01,1,1,634,34.7498,0.701044,1815.353380968667,679.2579842791064,False,33443151789.837414,85787.43311836563,4.1118449428475614e-10,9.4477434867078e-10,21.01,99.0,99.0
608,9.631339729070183,0.2691518930076419,-28.94182520426013,42.244917046882,4604.902367311144,623.7965087890625,1.001278505279394,ztf_20180919117650_000634_zg_c10_o.fits,3.0,ZTF_g,58380.117662,10,3,6.2,10.0,1.0,26.372753999999997,5.5934000000000005e-06,0.035874,-0.16295,1.4941099999999998e-05,-8.45e-06,26.289501,26.280647,0.052379999999999996,0.48700000000000004,0.565,0.23422800000000002,4,39,3.324,20.43,1,1,634,34.7935,0.7011,1811.8001112799386,678.7936325896986,False,35408016584.56323,182411.89627476415,-8.173805820255361e-10,1.1930890550238434e-09,20.43,99.0,99.0
609,8.223092664179102,0.22285317400136365,-0.2788532563740409,34.56725814576958,4407.309466506333,624.953369140625,1.0031354239817416,ztf_20180919172662_000634_zg_c10_o.fits,3.0,ZTF_g,58380.172662,10,3,6.2,10.0,1.0,26.265863,3.7056e-06,0.031494,-0.089581,8.7673e-06,-5.23e-06,26.221001,26.212464999999998,0.039144,0.501,0.596,0.259502,4,39,2.3080000000000003,20.72,1,1,634,34.2472,0.705839,1797.5061336637784,658.6427287982548,False,32088188484.0339,109516.46516468964,-8.690214984020981e-12,1.077258012335885e-09,20.72,99.0,99.0
610,8.773943449690853,0.2378937477209708,-15.883154444856226,32.487158688222706,4488.395074299815,623.8491821289062,1.0013630531764146,ztf_20180920146019_000634_zr_c10_o.fits,32.0,ZTF_r,58381.1460301,10,3,6.2,10.0,1.0,26.270784000000003,1.5644999999999998e-06,0.020961,0.09819299999999999,3.5012e-06,-2.14e-06,26.325001,26.330828000000004,0.033799,0.512,0.611,0.27003,4,39,1.819,20.9,1,2,634,35.7391,0.785668,1761.782373898358,664.9225818553048,False,32233955350.12784,46447.767813461964,-4.927460583826004e-10,1.0078551743139374e-09,20.9,99.0,99.0
611,7.935886941523553,0.2254515605499402,41.174644663598855,28.61302961065177,4362.918430122587,623.876220703125,1.0014064537770866,ztf_20180920150185_000634_zr_c10_o.fits,28.0,ZTF_r,58381.15019680001,10,3,6.2,10.0,1.0,26.267984000000002,1.3637e-06,0.019566,0.09417,3.0599e-06,-1.87e-06,26.32,26.325491999999997,0.032060000000000005,0.512,0.611,0.2697,4,39,1.764,20.96,1,2,634,35.9623,0.7860189999999999,1773.7509491258347,658.0833694281226,False,32150934451.1566,40382.027530167405,1.280667121080135e-09,8.899595019288523e-10,20.96,99.0,99.0
