,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
19,5.829099716215684,0.1669169325159609,71.3188663554059,30.59097307233872,3977.204393988278,623.8546752929688,1.0013718704542034,ztf_20180408383461_000634_zr_c10_o.fits,60.0,ZTF_r,58216.3834838,10,3,6.2,10.0,1.0,26.183171,2.0458e-06,0.023608,0.113665,4.6101e-06,-2.82e-06,26.246,26.252647,0.038259,0.517,0.611,0.264881,4,39,2.82,20.79,1,2,634,1.60981,-0.494872,1773.8313645375054,917.163408399019,False,29735031300.880383,56028.27534787115,2.3984796126074473e-09,1.0287856354712552e-09,20.79,99.0,99.0
20,6.83419586399233,0.1908501731711616,-23.897986287432968,41.734254518838725,4176.037822083596,624.941162109375,1.0031158300310996,ztf_20180408402222_000634_zr_c10_o.fits,59.0,ZTF_r,58216.4022338,10,3,6.2,10.0,1.0,26.203378,2.6283e-06,0.026815,0.115994,5.913e-06,-3.62e-06,26.268,26.27431,0.040842,0.515,0.612,0.265583,4,39,3.54,20.34,1,2,634,6.4432,-0.493102,1774.0047981291675,922.512777795988,False,30293621857.626534,73333.3990148528,-7.888784774481021e-10,1.377658132626755e-09,20.34,99.0,99.0
21,6.5727525910993885,0.1885199868951997,60.53738211636871,39.53143114723581,4127.412339440212,624.0142211914062,1.0016279633890952,ztf_20180408403160_000634_zr_c10_o.fits,57.0,ZTF_r,58216.4031829,10,3,6.2,10.0,1.0,26.195981,2.7803e-06,0.027582,0.116894,6.2451e-06,-3.82e-06,26.261,26.267515,0.041555,0.517,0.612,0.265897,4,39,3.371,20.38,1,2,634,6.68335,-0.493041,1772.999312091324,922.6651446055208,False,30087936233.59602,77047.71080089622,2.012015102876116e-09,1.3138631656430858e-09,20.38,99.0,99.0
22,7.293018283396906,0.2077134856812586,22.18429256784637,44.5915248795406,4257.232219085892,623.7996826171875,1.001283599706561,ztf_20180408422847_000634_zr_c10_o.fits,74.0,ZTF_r,58216.4228588,10,3,6.2,10.0,1.0,26.196277,2.8038e-06,0.027777,0.115347,6.2981e-06,-3.85e-06,26.261,26.266841,0.041417,0.516,0.612,0.26634,4,39,3.444,20.26,1,2,634,11.55,-0.491149,1775.599354669405,927.1690971320984,False,30096140107.800617,77720.12876097245,7.371142109381802e-10,1.4816360078022006e-09,20.26,99.0,99.0
23,5.154888223491112,0.1439655583035816,-19.685543038560823,19.64533407695857,3823.5262971251327,623.8646240234375,1.0013878395239768,ztf_20180409411817_000634_zr_c10_o.fits,19.0,ZTF_r,58217.4118287,10,3,6.2,10.0,1.0,26.238781,1.5473e-06,0.02064,0.101725,3.4727e-06,-2.13e-06,26.295,26.301049,0.034049,0.517,0.612,0.266209,4,39,1.772,21.39,1,2,634,1.08601,-0.398117,1779.439500304545,923.1264773705828,False,31297698316.487988,44602.849562237796,-6.289773401065167e-10,6.27692614272188e-10,21.39,99.0,99.0
24,5.416164636672908,0.0081051865915469,62.21699852629831,22.686376042509487,3885.3482940178537,624.9404296875,1.003114654394061,ztf_20180409425324_000634_zr_c10_o.fits,20.0,ZTF_r,58217.4254051,10,3,6.2,10.0,1.0,26.25084,1.527e-06,0.020518,0.106958,3.4209e-06,-2.1e-06,26.309,26.316365,0.035125,0.518,0.613,0.266553,4,39,2.061,21.19,1,2,634,4.66816,-0.396863,1779.0867100754672,926.3203288267832,False,31647251617.263153,44509.29517481304,1.9659526608737096e-09,7.16851381505215e-10,21.19,99.0,99.0
25,5.9560180416144,0.1705787902287063,24.62939580194869,26.9605052875761,4004.331301122505,624.0707397460938,1.0017186833805678,ztf_20180409447130_000634_zr_c10_o.fits,21.0,ZTF_r,58217.4471759,10,3,6.2,10.0,1.0,26.261897,1.7862e-06,0.022153,0.105927,3.9889e-06,-2.45e-06,26.32,26.326905,0.035904,0.518,0.614,0.266748,4,39,2.26,21.03,1,2,634,10.2352,-0.394833,1781.7351505239023,929.006650079442,False,31971189893.10756,52597.43493567159,7.70362188091672e-10,8.432750040816833e-10,21.03,99.0,99.0
26,6.052001112084431,0.1729933094922287,-84.20227484002686,26.084055934376853,4024.109744540944,623.8505859375,1.0013653064807384,ztf_20180409470556_000634_zr_c10_o.fits,20.0,ZTF_r,58217.470625,10,3,6.2,10.0,1.0,26.25409,1.6941e-06,0.021641,0.108206,3.7843e-06,-2.32e-06,26.313,26.320467,0.036111,0.518,0.613,0.267156,4,39,2.11,21.11,1,2,634,15.9284,-0.392626,1788.4639219573194,935.3482192289508,False,31742125178.5644,49527.992185712654,-2.652698090198732e-09,8.217488837931499e-10,21.11,99.0,99.0
27,6.122031895522924,0.1748225964829459,-26.503671849756028,27.21832794709244,4038.5463039020983,623.9022827148438,1.0014482868617074,ztf_20180409482905_000634_zr_c10_o.fits,18.0,ZTF_r,58217.482963,10,3,6.2,10.0,1.0,26.25286,1.8204e-06,0.022353,0.10668,4.0634e-06,-2.49e-06,26.312,26.318327,0.036226,0.518,0.614,0.267226,4,39,2.272,21.05,1,2,634,18.7692,-0.391494,1789.4172796783937,928.8600935561108,False,31706185779.201218,53160.18784260379,-8.359148600946519e-10,8.584548181441468e-10,21.05,99.0,99.0
28,6.10610521821592,0.1705046700441028,-35.72948532102667,28.245210267174556,4035.248494506872,623.8880615234375,1.0014254599092094,ztf_20180409503160_000634_zr_c10_o.fits,17.0,ZTF_r,58217.5032523,10,3,6.2,10.0,1.0,26.243263,1.9056e-06,0.022894,0.10964,4.2689e-06,-2.61e-06,26.304001,26.310419,0.037152,0.518,0.613,0.266866,4,39,2.399,20.95,1,2,634,23.159,-0.389588,1793.636352233288,928.6872725870064,False,31427164587.887104,55158.52246266292,-1.1368981513145415e-09,8.987514666891284e-10,20.95,99.0,99.0
29,5.3115350802126144,0.1530593760686487,-6.668340775809581,22.436013016083603,3861.009315529759,623.9282836914062,1.001490021976575,ztf_20180410389965_000634_zr_c10_o.fits,8.0,ZTF_r,58218.3899769,10,3,6.2,10.0,1.0,26.221274,1.5388e-06,0.020611,0.104359,3.437e-06,-2.11e-06,26.278999,26.285281,0.034696,0.518,0.613,0.267448,4,39,2.003,21.24,1,2,634,-12.8681,-0.308656,1776.9259433269328,888.4947951919107,False,30797084171.40637,43648.31246786816,-2.1652506901938525e-10,7.285109489980992e-10,21.24,99.0,99.0
30,5.357988616247796,0.1491820561862465,16.080029956566886,23.50716261980776,3871.677459130788,623.6878662109375,1.0011041191186798,ztf_20180410408796_000634_zr_c10_o.fits,8.0,ZTF_r,58218.4088079,10,3,6.2,10.0,1.0,26.232478,1.614e-06,0.021107,0.106796,3.5954e-06,-2.21e-06,26.291,26.298067,0.035543,0.518,0.614,0.267781,4,39,2.153,21.16,1,2,634,-7.54175,-0.306966,1780.290191487975,898.1638173160687,False,31116532858.18287,46256.248813490725,5.167680483508059e-10,7.554557163214962e-10,21.16,99.0,99.0
31,5.427743287519364,0.1511826319871652,9.043605030438243,25.03777770029984,3888.205365212135,624.0491943359375,1.0016841000576846,ztf_20180410430394_000634_zr_c10_o.fits,10.0,ZTF_r,58218.4304167,10,3,6.2,10.0,1.0,26.23474,1.7439e-06,0.021892,0.10873,3.8964e-06,-2.39e-06,26.294001,26.301442,0.036349,0.518,0.613,0.266877,4,39,2.34,21.08,1,2,634,-1.52953,-0.304997,1779.929199662614,898.6491267631882,False,31181427966.127163,50083.336994590536,2.900317791815834e-10,8.029708494268754e-10,21.08,99.0,99.0
